LONGNAME,YEAR,MONTH,RIDES,RIDERSHIP_ID
Metra Electric District Main Line,2017,5,693893.5,5
Metra Electric District Main Line,2017,4,669794.5,5
Metra Electric District Main Line,2017,3,686454.5,5
Metra Electric District Main Line,2017,2,646282,5
Metra Electric District Main Line,2017,1,728436.5,5
Metra Electric District Main Line,2018,12,584169.5,5
Metra Electric District Main Line,2018,11,634669,5
Metra Electric District Main Line,2018,10,689432,5
Metra Electric District Main Line,2018,9,646778,5
Metra Electric District Main Line,2018,8,655810.5,5
Metra Electric District Main Line,2018,7,655079,5
Metra Electric District Main Line,2018,6,652812,5
Metra Electric District Main Line,2018,5,652667,5
Metra Electric District Main Line,2018,4,638868.5,5
Metra Electric District Main Line,2018,3,642132,5
Metra Electric District Main Line,2018,2,598625.5,5
Metra Electric District Main Line,2018,1,665077.5,5
Metra Electric District Main Line,2019,12,559297.5,5
Metra Electric District Main Line,2019,11,604565.5,5
Metra Electric District Main Line,2019,10,668328,5
Metra Electric District Main Line,2019,9,614006,5
Metra Electric District Main Line,2019,8,617576,5
Metra Electric District Main Line,2019,7,629757.5,5
Metra Electric District Main Line,2019,6,620599.5,5
Metra Electric District Main Line,2019,5,622363.5,5
Metra Electric District Main Line,2019,4,619856,5
Metra Electric District Main Line,2019,3,599900.5,5
Metra Electric District Main Line,2019,2,541672.5,5
Metra Electric District Main Line,2019,1,581285,5
Metra Electric District Main Line,2020,12,68423.3,5
Metra Electric District Main Line,2020,11,68148.9,5
Metra Electric District Main Line,2020,10,83646.6,5
Metra Electric District Main Line,2020,9,89250.4,5
Metra Electric District Main Line,2020,8,76373.8,5
Metra Electric District Main Line,2020,7,81128.9,5
Metra Electric District Main Line,2020,6,56663.5,5
Metra Electric District Main Line,2020,5,41895,5
Metra Electric District Main Line,2020,4,35222,5
Metra Electric District Main Line,2020,3,258913.3,5
Metra Electric District Main Line,2020,2,581179,5
Metra Electric District Main Line,2020,1,581348.5,5
Metra Electric District Main Line,2021,12,179941,5
Metra Electric District Main Line,2021,11,212956.7,5
Metra Electric District Main Line,2021,10,239039.5,5
Metra Electric District Main Line,2021,9,218844.4,5
Metra Electric District Main Line,2021,8,188089.2,5
Metra Electric District Main Line,2021,7,184198.8,5
Metra Electric District Main Line,2021,6,149494.9,5
Metra Electric District Main Line,2021,5,115982.5,5
Metra Electric District Main Line,2021,4,103139.8,5
Metra Electric District Main Line,2021,3,99978.4,5
Metra Electric District Main Line,2021,2,71216.2,5
Metra Electric District Main Line,2021,1,73841.8,5
Metra Electric District Main Line,2022,12,256381.7,5
Metra Electric District Main Line,2022,11,300911.2,5
Metra Electric District Main Line,2022,10,344399.3,5
Metra Electric District Main Line,2022,9,315809,5
Metra Electric District Main Line,2022,8,294477.1,5
Metra Electric District Main Line,2022,7,273710.3,5
Metra Electric District Main Line,2022,6,264970.2,5
Metra Electric District Main Line,2022,5,259553,5
Metra Electric District Main Line,2022,4,249170.7,5
Metra Electric District Main Line,2022,3,242825.7,5
Metra Electric District Main Line,2022,2,180788.5,5
Metra Electric District Main Line,2022,1,149518.8,5
Metra Electric District Main Line,2023,12,259764.3,5
Metra Electric District Main Line,2023,11,327674.3,5
Metra Electric District Main Line,2023,10,392078.1,5
Metra Electric District Main Line,2023,9,352874.4,5
Metra Electric District Main Line,2023,8,346937.2,5
Metra Electric District Main Line,2023,7,326617.5,5
Metra Electric District Main Line,2023,6,346467,5
Metra Electric District Main Line,2023,5,331292.7,5
Metra Electric District Main Line,2023,4,305957.5,5
Metra Electric District Main Line,2023,3,314332.2,5
Metra Electric District Main Line,2023,2,268370.9,5
Metra Electric District Main Line,2023,1,286144.9,5
Metra Electric District Main Line,2024,9,339411.9,5
Metra Electric District Main Line,2024,8,319781.4,5
Metra Electric District Main Line,2024,7,317215.7,5
Metra Electric District Main Line,2024,6,304026.4,5
Metra Electric District Main Line,2024,5,342476.7,5
Metra Electric District Main Line,2024,4,307838.8,5
Metra Electric District Main Line,2024,3,278896.2,5
Metra Electric District Main Line,2024,2,246214.1,5
Metra Electric District Main Line,2024,1,376677.1,5
Milwaukee District North Line,2002,12,490267,15
Milwaukee District North Line,2002,11,507151,15
Milwaukee District North Line,2002,10,556590,15
Milwaukee District North Line,2002,9,529828,15
Milwaukee District North Line,2002,8,522844,15
Milwaukee District North Line,2002,7,578976,15
Milwaukee District North Line,2002,6,517369,15
Milwaukee District North Line,2002,5,590419,15
Milwaukee District North Line,2002,4,554919,15
Milwaukee District North Line,2002,3,525104,15
Milwaukee District North Line,2002,2,515943,15
Milwaukee District North Line,2002,1,557733,15
Milwaukee District North Line,2003,12,484388,15
Milwaukee District North Line,2003,11,486917,15
Milwaukee District North Line,2003,10,528892,15
Milwaukee District North Line,2003,9,511247,15
Milwaukee District North Line,2003,8,499113,15
Milwaukee District North Line,2003,7,526819,15
Milwaukee District North Line,2003,6,506769,15
Milwaukee District North Line,2003,5,479691,15
Milwaukee District North Line,2003,4,481794,15
Milwaukee District North Line,2003,3,489024,15
Milwaukee District North Line,2003,2,470610,15
Milwaukee District North Line,2003,1,500542,15
Milwaukee District North Line,2004,12,478392,15
Milwaukee District North Line,2004,11,526137,15
Milwaukee District North Line,2004,10,514575,15
Milwaukee District North Line,2004,9,509640,15
Milwaukee District North Line,2004,8,525130,15
Milwaukee District North Line,2004,7,518822,15
Milwaukee District North Line,2004,6,533255,15
Milwaukee District North Line,2004,5,479569,15
Milwaukee District North Line,2004,4,485032,15
Milwaukee District North Line,2004,3,494534,15
Milwaukee District North Line,2004,2,471282,15
Milwaukee District North Line,2004,1,483809,15
Milwaukee District North Line,2005,12,528952,15
Milwaukee District North Line,2005,11,567118,15
Milwaukee District North Line,2005,10,566931,15
Milwaukee District North Line,2005,9,561689,15
Milwaukee District North Line,2005,8,548532,15
Milwaukee District North Line,2005,7,532707,15
Milwaukee District North Line,2005,6,546906,15
Milwaukee District North Line,2005,5,506632,15
Milwaukee District North Line,2005,4,492190,15
Milwaukee District North Line,2005,3,495965,15
Milwaukee District North Line,2005,2,480500,15
Milwaukee District North Line,2005,1,496565,15
Milwaukee District North Line,2006,12,508237,15
Milwaukee District North Line,2006,11,571238,15
Milwaukee District North Line,2006,10,582899,15
Milwaukee District North Line,2006,9,560722,15
Milwaukee District North Line,2006,8,588723,15
Milwaukee District North Line,2006,7,589724,15
Milwaukee District North Line,2006,6,568097,15
Milwaukee District North Line,2006,5,547914,15
Milwaukee District North Line,2006,4,505468,15
Milwaukee District North Line,2006,3,531119,15
Milwaukee District North Line,2006,2,480189,15
Milwaukee District North Line,2006,1,565476,15
Milwaukee District North Line,2007,12,549395,15
Milwaukee District North Line,2007,11,607796,15
Milwaukee District North Line,2007,10,671599,15
Milwaukee District North Line,2007,9,584743,15
Milwaukee District North Line,2007,8,607753,15
Milwaukee District North Line,2007,7,632082,15
Milwaukee District North Line,2007,6,609305,15
Milwaukee District North Line,2007,5,585014,15
Milwaukee District North Line,2007,4,551516,15
Milwaukee District North Line,2007,3,550730,15
Milwaukee District North Line,2007,2,516777,15
Milwaukee District North Line,2007,1,545840,15
Milwaukee District North Line,2008,12,597834,15
Milwaukee District North Line,2008,11,613610,15
Milwaukee District North Line,2008,10,677577,15
Milwaukee District North Line,2008,9,671511,15
Milwaukee District North Line,2008,8,682029,15
Milwaukee District North Line,2008,7,752063,15
Milwaukee District North Line,2008,6,718614,15
Milwaukee District North Line,2008,5,660836,15
Milwaukee District North Line,2008,4,628971,15
Milwaukee District North Line,2008,3,548981,15
Milwaukee District North Line,2008,2,526739,15
Milwaukee District North Line,2008,1,695072,15
Milwaukee District North Line,2009,12,552333,15
Milwaukee District North Line,2009,11,585169,15
Milwaukee District North Line,2009,10,599343,15
Milwaukee District North Line,2009,9,601353,15
Milwaukee District North Line,2009,8,612865,15
Milwaukee District North Line,2009,7,660574,15
Milwaukee District North Line,2009,6,634604,15
Milwaukee District North Line,2009,5,563391,15
Milwaukee District North Line,2009,4,578962,15
Milwaukee District North Line,2009,3,594699,15
Milwaukee District North Line,2009,2,566975,15
Milwaukee District North Line,2009,1,594561,15
Milwaukee District North Line,2010,12,532585,15
Milwaukee District North Line,2010,11,577414,15
Milwaukee District North Line,2010,10,589293,15
Milwaukee District North Line,2010,9,586971,15
Milwaukee District North Line,2010,8,610971,15
Milwaukee District North Line,2010,7,604190,15
Milwaukee District North Line,2010,6,615466,15
Milwaukee District North Line,2010,5,548837,15
Milwaukee District North Line,2010,4,559608,15
Milwaukee District North Line,2010,3,569093,15
Milwaukee District North Line,2010,2,531949,15
Milwaukee District North Line,2010,1,556851,15
Milwaukee District North Line,2011,12,537410,15
Milwaukee District North Line,2011,11,595765,15
Milwaukee District North Line,2011,10,604481,15
Milwaukee District North Line,2011,9,590627,15
Milwaukee District North Line,2011,8,634405,15
Milwaukee District North Line,2011,7,604105,15
Milwaukee District North Line,2011,6,651274,15
Milwaukee District North Line,2011,5,591776,15
Milwaukee District North Line,2011,4,559574,15
Milwaukee District North Line,2011,3,570871,15
Milwaukee District North Line,2011,2,512396,15
Milwaukee District North Line,2011,1,555962,15
Milwaukee District North Line,2012,12,523737,15
Milwaukee District North Line,2012,11,575488,15
Milwaukee District North Line,2012,10,604732,15
Milwaukee District North Line,2012,9,567990,15
Milwaukee District North Line,2012,8,607652,15
Milwaukee District North Line,2012,7,603171,15
Milwaukee District North Line,2012,6,605886,15
Milwaukee District North Line,2012,5,573723,15
Milwaukee District North Line,2012,4,573723,15
Milwaukee District North Line,2012,3,577887,15
Milwaukee District North Line,2012,2,529092,15
Milwaukee District North Line,2012,1,559655,15
Milwaukee District North Line,2013,12,564803,15
Milwaukee District North Line,2013,11,574933,15
Milwaukee District North Line,2013,10,615684,15
Milwaukee District North Line,2013,9,599264,15
Milwaukee District North Line,2013,8,621698,15
Milwaukee District North Line,2013,7,646101,15
Milwaukee District North Line,2013,6,613706,15
Milwaukee District North Line,2013,5,588045,15
Milwaukee District North Line,2013,4,573419,15
Milwaukee District North Line,2013,3,565943,15
Milwaukee District North Line,2013,2,536120,15
Milwaukee District North Line,2013,1,541131,15
Milwaukee District North Line,2014,12,593807,15
Milwaukee District North Line,2014,11,593097,15
Milwaukee District North Line,2014,10,631819,15
Milwaukee District North Line,2014,9,621609,15
Milwaukee District North Line,2014,8,630471,15
Milwaukee District North Line,2014,7,658547,15
Milwaukee District North Line,2014,6,644964,15
Milwaukee District North Line,2014,5,594444,15
Milwaukee District North Line,2014,4,585049,15
Milwaukee District North Line,2014,3,584962,15
Milwaukee District North Line,2014,2,547166,15
Milwaukee District North Line,2014,1,551982,15
Milwaukee District North Line,2015,12,548962.5,15
Milwaukee District North Line,2015,11,569401,15
Milwaukee District North Line,2015,10,595704.5,15
Milwaukee District North Line,2015,9,595698.5,15
Milwaukee District North Line,2015,8,618701,15
Milwaukee District North Line,2015,7,648138,15
Milwaukee District North Line,2015,6,642753,15
Milwaukee District North Line,2015,5,576563,15
Milwaukee District North Line,2015,4,567850.5,15
Milwaukee District North Line,2015,3,583488,15
Milwaukee District North Line,2015,2,544219.5,15
Milwaukee District North Line,2015,1,603084,15
Milwaukee District North Line,2016,12,536557,15
Milwaukee District North Line,2016,11,603232,15
Milwaukee District North Line,2016,10,586956,15
Milwaukee District North Line,2016,9,577051.5,15
Milwaukee District North Line,2016,8,598945.5,15
Milwaukee District North Line,2016,7,623136.5,15
Milwaukee District North Line,2016,6,615252.5,15
Milwaukee District North Line,2016,5,573068,15
Milwaukee District North Line,2016,4,550246.5,15
Milwaukee District North Line,2016,3,567253.5,15
Milwaukee District North Line,2016,2,539142.5,15
Milwaukee District North Line,2016,1,559928,15
Milwaukee District North Line,2017,12,519900,15
Milwaukee District North Line,2017,11,566577,15
Milwaukee District North Line,2017,10,585182.5,15
Milwaukee District North Line,2017,9,569503,15
Milwaukee District North Line,2017,8,623974,15
Milwaukee District North Line,2017,7,598707,15
Milwaukee District North Line,2017,6,612023,15
Milwaukee District North Line,2017,5,573378.5,15
Milwaukee District North Line,2017,4,531317,15
Milwaukee District North Line,2017,3,550104.5,15
Milwaukee District North Line,2017,2,504866,15
Milwaukee District North Line,2017,1,584090.5,15
Milwaukee District North Line,2018,12,504880,15
Milwaukee District North Line,2018,11,552143,15
Milwaukee District North Line,2018,10,584238.5,15
Milwaukee District North Line,2018,9,548299,15
Milwaukee District North Line,2018,8,592006,15
Milwaukee District North Line,2018,7,585896.5,15
Milwaukee District North Line,2018,6,579431,15
Milwaukee District North Line,2018,5,556104.5,15
Milwaukee District North Line,2018,4,515354,15
Milwaukee District North Line,2018,3,526836.5,15
Milwaukee District North Line,2018,2,471344,15
Milwaukee District North Line,2018,1,593526,15
Milwaukee District North Line,2019,12,513935.5,15
Milwaukee District North Line,2019,11,527529.5,15
Milwaukee District North Line,2019,10,573116,15
Milwaukee District North Line,2019,9,554208.5,15
Milwaukee District North Line,2019,8,582224.5,15
Milwaukee District North Line,2019,7,586636,15
Milwaukee District North Line,2019,6,576331,15
Milwaukee District North Line,2019,5,558695,15
Milwaukee District North Line,2019,4,537901,15
Milwaukee District North Line,2019,3,526553,15
Milwaukee District North Line,2019,2,498435,15
Milwaukee District North Line,2019,1,513273,15
Milwaukee District North Line,2020,12,35538.1,15
Milwaukee District North Line,2020,11,35096.7,15
Milwaukee District North Line,2020,10,45247,15
Milwaukee District North Line,2020,9,47620.4,15
Milwaukee District North Line,2020,8,44972,15
Milwaukee District North Line,2020,7,48478.8,15
Milwaukee District North Line,2020,6,38222.5,15
Milwaukee District North Line,2020,5,15058,15
Milwaukee District North Line,2020,4,10883,15
Milwaukee District North Line,2020,3,214236.7,15
Milwaukee District North Line,2020,2,502566,15
Milwaukee District North Line,2020,1,519240.5,15
Milwaukee District North Line,2021,12,111509.9,15
Milwaukee District North Line,2021,11,125777.1,15
Milwaukee District North Line,2021,10,126807.1,15
Milwaukee District North Line,2021,9,117762.3,15
Milwaukee District North Line,2021,8,124759.6,15
Milwaukee District North Line,2021,7,138410.6,15
Milwaukee District North Line,2021,6,109158.8,15
Milwaukee District North Line,2021,5,69759.2,15
Milwaukee District North Line,2021,4,52576.3,15
Milwaukee District North Line,2021,3,49092.4,15
Milwaukee District North Line,2021,2,34746.9,15
Milwaukee District North Line,2021,1,33932.3,15
Milwaukee District North Line,2022,12,155550.6,15
Milwaukee District North Line,2022,11,182439.2,15
Milwaukee District North Line,2022,10,193915.3,15
Milwaukee District North Line,2022,9,190789.8,15
Milwaukee District North Line,2022,8,197313.9,15
Milwaukee District North Line,2022,7,188447.6,15
Milwaukee District North Line,2022,6,182780.5,15
Milwaukee District North Line,2022,5,156034.1,15
Milwaukee District North Line,2022,4,141984.7,15
Milwaukee District North Line,2022,3,144460.2,15
Milwaukee District North Line,2022,2,95187.5,15
Milwaukee District North Line,2022,1,76569.3,15
Milwaukee District North Line,2023,12,210691.4,15
Milwaukee District North Line,2023,11,252475.4,15
Milwaukee District North Line,2023,10,275207.6,15
Milwaukee District North Line,2023,9,254894.5,15
Milwaukee District North Line,2023,8,289248.2,15
Milwaukee District North Line,2023,7,255515.4,15
Milwaukee District North Line,2023,6,266268,15
Milwaukee District North Line,2023,5,249435.2,15
Milwaukee District North Line,2023,4,212918,15
Milwaukee District North Line,2023,3,216812,15
Milwaukee District North Line,2023,2,169740.6,15
Milwaukee District North Line,2023,1,188148.5,15
Milwaukee District North Line,2024,9,275373.9,15
Milwaukee District North Line,2024,8,275627.4,15
Milwaukee District North Line,2024,7,301252.2,15
Milwaukee District North Line,2024,6,275698.6,15
Milwaukee District North Line,2024,5,277242,15
Milwaukee District North Line,2024,4,262565.4,15
Milwaukee District North Line,2024,3,240654.6,15
Milwaukee District North Line,2024,2,225760.4,15
Milwaukee District North Line,2024,1,220999.3,15
Milwaukee District West Line,2002,12,472905,12
Milwaukee District West Line,2002,11,489557,12
Milwaukee District West Line,2002,10,527755,12
Milwaukee District West Line,2002,9,517559,12
Milwaukee District West Line,2002,8,513191,12
Milwaukee District West Line,2002,7,556833,12
Milwaukee District West Line,2002,6,505845,12
Milwaukee District West Line,2002,5,558151,12
Milwaukee District West Line,2002,4,526636,12
Milwaukee District West Line,2002,3,515282,12
Milwaukee District West Line,2002,2,502634,12
Milwaukee District West Line,2002,1,535804,12
Milwaukee District West Line,2003,12,465283,12
Milwaukee District West Line,2003,11,470132,12
Milwaukee District West Line,2003,10,506559,12
Milwaukee District West Line,2003,9,497001,12
Milwaukee District West Line,2003,8,497269,12
Milwaukee District West Line,2003,7,537234,12
Milwaukee District West Line,2003,6,499885,12
Milwaukee District West Line,2003,5,469172,12
Milwaukee District West Line,2003,4,487637,12
Milwaukee District West Line,2003,3,488730,12
Milwaukee District West Line,2003,2,464695,12
Milwaukee District West Line,2003,1,484195,12
Milwaukee District West Line,2004,12,452604,12
Milwaukee District West Line,2004,11,481335,12
Milwaukee District West Line,2004,10,487100,12
Milwaukee District West Line,2004,9,485484,12
Milwaukee District West Line,2004,8,493820,12
Milwaukee District West Line,2004,7,502533,12
Milwaukee District West Line,2004,6,498460,12
Milwaukee District West Line,2004,5,456210,12
Milwaukee District West Line,2004,4,466611,12
Milwaukee District West Line,2004,3,480087,12
Milwaukee District West Line,2004,2,456804,12
Milwaukee District West Line,2004,1,461281,12
Milwaukee District West Line,2005,12,467082,12
Milwaukee District West Line,2005,11,504138,12
Milwaukee District West Line,2005,10,512673,12
Milwaukee District West Line,2005,9,516734,12
Milwaukee District West Line,2005,8,510732,12
Milwaukee District West Line,2005,7,521775,12
Milwaukee District West Line,2005,6,515250,12
Milwaukee District West Line,2005,5,480192,12
Milwaukee District West Line,2005,4,476528,12
Milwaukee District West Line,2005,3,476549,12
Milwaukee District West Line,2005,2,453293,12
Milwaukee District West Line,2005,1,472882,12
Milwaukee District West Line,2006,12,478808,12
Milwaukee District West Line,2006,11,530902,12
Milwaukee District West Line,2006,10,546725,12
Milwaukee District West Line,2006,9,529516,12
Milwaukee District West Line,2006,8,573871,12
Milwaukee District West Line,2006,7,565632,12
Milwaukee District West Line,2006,6,529422,12
Milwaukee District West Line,2006,5,519899,12
Milwaukee District West Line,2006,4,495668,12
Milwaukee District West Line,2006,3,507329,12
Milwaukee District West Line,2006,2,463594,12
Milwaukee District West Line,2006,1,517759,12
Milwaukee District West Line,2007,12,508642,12
Milwaukee District West Line,2007,11,554832,12
Milwaukee District West Line,2007,10,589023,12
Milwaukee District West Line,2007,9,556405,12
Milwaukee District West Line,2007,8,566157,12
Milwaukee District West Line,2007,7,600704,12
Milwaukee District West Line,2007,6,563813,12
Milwaukee District West Line,2007,5,539219,12
Milwaukee District West Line,2007,4,522565,12
Milwaukee District West Line,2007,3,525129,12
Milwaukee District West Line,2007,2,488295,12
Milwaukee District West Line,2007,1,503819,12
Milwaukee District West Line,2008,12,529982,12
Milwaukee District West Line,2008,11,560173,12
Milwaukee District West Line,2008,10,606203,12
Milwaukee District West Line,2008,9,603570,12
Milwaukee District West Line,2008,8,609431,12
Milwaukee District West Line,2008,7,655823,12
Milwaukee District West Line,2008,6,614678,12
Milwaukee District West Line,2008,5,570407,12
Milwaukee District West Line,2008,4,547616,12
Milwaukee District West Line,2008,3,513219,12
Milwaukee District West Line,2008,2,500741,12
Milwaukee District West Line,2008,1,589827,12
Milwaukee District West Line,2009,12,513997,12
Milwaukee District West Line,2009,11,540942,12
Milwaukee District West Line,2009,10,558344,12
Milwaukee District West Line,2009,9,563515,12
Milwaukee District West Line,2009,8,577189,12
Milwaukee District West Line,2009,7,617950,12
Milwaukee District West Line,2009,6,585550,12
Milwaukee District West Line,2009,5,528383,12
Milwaukee District West Line,2009,4,539417,12
Milwaukee District West Line,2009,3,542013,12
Milwaukee District West Line,2009,2,521355,12
Milwaukee District West Line,2009,1,542266,12
Milwaukee District West Line,2010,12,526687,12
Milwaukee District West Line,2010,11,571446,12
Milwaukee District West Line,2010,10,574950,12
Milwaukee District West Line,2010,9,577592,12
Milwaukee District West Line,2010,8,604497,12
Milwaukee District West Line,2010,7,599447,12
Milwaukee District West Line,2010,6,607797,12
Milwaukee District West Line,2010,5,547029,12
Milwaukee District West Line,2010,4,544272,12
Milwaukee District West Line,2010,3,548955,12
Milwaukee District West Line,2010,2,501270,12
Milwaukee District West Line,2010,1,511891,12
Milwaukee District West Line,2011,12,533715,12
Milwaukee District West Line,2011,11,581041,12
Milwaukee District West Line,2011,10,605190,12
Milwaukee District West Line,2011,9,591329,12
Milwaukee District West Line,2011,8,647751,12
Milwaukee District West Line,2011,7,626644,12
Milwaukee District West Line,2011,6,644467,12
Milwaukee District West Line,2011,5,577610,12
Milwaukee District West Line,2011,4,587412,12
Milwaukee District West Line,2011,3,576550,12
Milwaukee District West Line,2011,2,520708,12
Milwaukee District West Line,2011,1,554179,12
Milwaukee District West Line,2012,12,513037,12
Milwaukee District West Line,2012,11,562435,12
Milwaukee District West Line,2012,10,595747,12
Milwaukee District West Line,2012,9,611674,12
Milwaukee District West Line,2012,8,602206,12
Milwaukee District West Line,2012,7,594788,12
Milwaukee District West Line,2012,6,590662,12
Milwaukee District West Line,2012,5,561302,12
Milwaukee District West Line,2012,4,561302,12
Milwaukee District West Line,2012,3,578348,12
Milwaukee District West Line,2012,2,530392,12
Milwaukee District West Line,2012,1,554149,12
Milwaukee District West Line,2013,12,534189,12
Milwaukee District West Line,2013,11,559222,12
Milwaukee District West Line,2013,10,591707,12
Milwaukee District West Line,2013,9,581973,12
Milwaukee District West Line,2013,8,603022,12
Milwaukee District West Line,2013,7,618997,12
Milwaukee District West Line,2013,6,591666,12
Milwaukee District West Line,2013,5,571664,12
Milwaukee District West Line,2013,4,567803,12
Milwaukee District West Line,2013,3,557866,12
Milwaukee District West Line,2013,2,524757,12
Milwaukee District West Line,2013,1,527819,12
Milwaukee District West Line,2014,12,561561,12
Milwaukee District West Line,2014,11,562253,12
Milwaukee District West Line,2014,10,602182,12
Milwaukee District West Line,2014,9,598330,12
Milwaukee District West Line,2014,8,605395,12
Milwaukee District West Line,2014,7,630072,12
Milwaukee District West Line,2014,6,611317,12
Milwaukee District West Line,2014,5,573966,12
Milwaukee District West Line,2014,4,577293,12
Milwaukee District West Line,2014,3,566768,12
Milwaukee District West Line,2014,2,530001,12
Milwaukee District West Line,2014,1,527132,12
Milwaukee District West Line,2015,12,526668.5,12
Milwaukee District West Line,2015,11,552291,12
Milwaukee District West Line,2015,10,574528.5,12
Milwaukee District West Line,2015,9,577756,12
Milwaukee District West Line,2015,8,600123,12
Milwaukee District West Line,2015,7,617390,12
Milwaukee District West Line,2015,6,602077,12
Milwaukee District West Line,2015,5,548972,12
Milwaukee District West Line,2015,4,553589,12
Milwaukee District West Line,2015,3,560551,12
Milwaukee District West Line,2015,2,510677.5,12
Milwaukee District West Line,2015,1,547013,12
Milwaukee District West Line,2016,12,496473.5,12
Milwaukee District West Line,2016,11,577775,12
Milwaukee District West Line,2016,10,557212.5,12
Milwaukee District West Line,2016,9,558793,12
Milwaukee District West Line,2016,8,561639,12
Milwaukee District West Line,2016,7,587670.5,12
Milwaukee District West Line,2016,6,580710,12
Milwaukee District West Line,2016,5,546004,12
Milwaukee District West Line,2016,4,537624.5,12
Milwaukee District West Line,2016,3,554583.5,12
Milwaukee District West Line,2016,2,521075.5,12
Milwaukee District West Line,2016,1,532534,12
Milwaukee District West Line,2017,12,478323,12
Milwaukee District West Line,2017,11,519445,12
Milwaukee District West Line,2017,10,547290.5,12
Milwaukee District West Line,2017,9,530068,12
Milwaukee District West Line,2017,8,567160,12
Milwaukee District West Line,2017,7,552922.5,12
Milwaukee District West Line,2017,6,554531.5,12
Milwaukee District West Line,2017,5,531198,12
Milwaukee District West Line,2017,4,515201.5,12
Milwaukee District West Line,2017,3,528376.5,12
Milwaukee District West Line,2017,2,488571,12
Milwaukee District West Line,2017,1,536752.5,12
Milwaukee District West Line,2018,12,459409.5,12
Milwaukee District West Line,2018,11,503647.5,12
Milwaukee District West Line,2018,10,536674,12
Milwaukee District West Line,2018,9,517055,12
Milwaukee District West Line,2018,8,549545.5,12
Milwaukee District West Line,2018,7,541466,12
Milwaukee District West Line,2018,6,527867.5,12
Milwaukee District West Line,2018,5,515011.5,12
Milwaukee District West Line,2018,4,502561,12
Milwaukee District West Line,2018,3,508545,12
Milwaukee District West Line,2018,2,456447.5,12
Milwaukee District West Line,2018,1,525766,12
Milwaukee District West Line,2019,12,458339.5,12
Milwaukee District West Line,2019,11,478629.5,12
Milwaukee District West Line,2019,10,514213.5,12
Milwaukee District West Line,2019,9,499895,12
Milwaukee District West Line,2019,8,520173,12
Milwaukee District West Line,2019,7,522891,12
Milwaukee District West Line,2019,6,503617,12
Milwaukee District West Line,2019,5,490920,12
Milwaukee District West Line,2019,4,500092.5,12
Milwaukee District West Line,2019,3,492922.5,12
Milwaukee District West Line,2019,2,460715,12
Milwaukee District West Line,2019,1,462209,12
Milwaukee District West Line,2020,12,39586.3,12
Milwaukee District West Line,2020,11,38916,12
Milwaukee District West Line,2020,10,49156.3,12
Milwaukee District West Line,2020,9,51357.3,12
Milwaukee District West Line,2020,8,50171.9,12
Milwaukee District West Line,2020,7,52742.5,12
Milwaukee District West Line,2020,6,41033.1,12
Milwaukee District West Line,2020,5,20704,12
Milwaukee District West Line,2020,4,16678,12
Milwaukee District West Line,2020,3,198667.3,12
Milwaukee District West Line,2020,2,457686,12
Milwaukee District West Line,2020,1,464578,12
Milwaukee District West Line,2021,12,105987.6,12
Milwaukee District West Line,2021,11,122088.1,12
Milwaukee District West Line,2021,10,123171.2,12
Milwaukee District West Line,2021,9,119584.8,12
Milwaukee District West Line,2021,8,118969.3,12
Milwaukee District West Line,2021,7,121300.1,12
Milwaukee District West Line,2021,6,94424.3,12
Milwaukee District West Line,2021,5,68345.5,12
Milwaukee District West Line,2021,4,54774.6,12
Milwaukee District West Line,2021,3,54683.2,12
Milwaukee District West Line,2021,2,37927.5,12
Milwaukee District West Line,2021,1,38485.7,12
Milwaukee District West Line,2022,12,133968.6,12
Milwaukee District West Line,2022,11,161515.8,12
Milwaukee District West Line,2022,10,170916.3,12
Milwaukee District West Line,2022,9,175599.6,12
Milwaukee District West Line,2022,8,175315.4,12
Milwaukee District West Line,2022,7,165296.7,12
Milwaukee District West Line,2022,6,157633.3,12
Milwaukee District West Line,2022,5,142540.5,12
Milwaukee District West Line,2022,4,134006.8,12
Milwaukee District West Line,2022,3,138562.9,12
Milwaukee District West Line,2022,2,93515.9,12
Milwaukee District West Line,2022,1,75563.9,12
Milwaukee District West Line,2023,12,167807.9,12
Milwaukee District West Line,2023,11,204984.7,12
Milwaukee District West Line,2023,10,222053,12
Milwaukee District West Line,2023,9,212124.6,12
Milwaukee District West Line,2023,8,229600.7,12
Milwaukee District West Line,2023,7,199478.8,12
Milwaukee District West Line,2023,6,199787,12
Milwaukee District West Line,2023,5,195736.7,12
Milwaukee District West Line,2023,4,173499,12
Milwaukee District West Line,2023,3,187572.3,12
Milwaukee District West Line,2023,2,150826.1,12
Milwaukee District West Line,2023,1,159020.4,12
Milwaukee District West Line,2024,9,232243.2,12
Milwaukee District West Line,2024,8,220909.8,12
Milwaukee District West Line,2024,7,236076.8,12
Milwaukee District West Line,2024,6,208069.9,12
Milwaukee District West Line,2024,5,215014.5,12
Milwaukee District West Line,2024,4,212944.6,12
Milwaukee District West Line,2024,3,202049.6,12
Milwaukee District West Line,2024,2,190367.2,12
Milwaukee District West Line,2024,1,179497.2,12
North Central Service,2002,12,73907,16
North Central Service,2002,11,83650,16
North Central Service,2002,10,87127,16
North Central Service,2002,9,85943,16
North Central Service,2002,8,88196,16
North Central Service,2002,7,78627,16
North Central Service,2002,6,69414,16
North Central Service,2002,5,77840,16
North Central Service,2002,4,72998,16
North Central Service,2002,3,78846,16
North Central Service,2002,2,77610,16
